Assigned Group,Number,Created Date,Close Date,Case Type,Priority,Summary,Type,Month
REFINITIV_Hosting_ServiceDesk,INC000005271003,13/05/2025 00:06,17/05/2025 21:00,User Service Restoration,4 - Low,CRQ000000587475// Need to refill back to spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271046,13/05/2025 06:32,21/05/2025 00:07,User Service Restoration,3 - Medium,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271279,13/05/2025 06:47,19/05/2025 00:53,User Service Restoration,4 - Low,Monitoring Alert: tresnj2c1sldp01b07 Physical drive failed: Port 1I Box 1 Bay 2,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271900,13/05/2025 13:06,25/05/2025 13:13,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /data01 is at 95%",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271901,13/05/2025 13:07,28/05/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume D is at 4% free",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271923,13/05/2025 14:09,20/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271408,13/05/2025 23:35,20/05/2025 21:00,User Service Restoration,4 - Low,CRQ000000587911// fan module need to refill back to spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272015,14/05/2025 04:16,15/05/2025 23:50,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272710,14/05/2025 07:30,25/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272126,14/05/2025 15:37,14/05/2025 15:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 33,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272842,15/05/2025 05:46,21/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Error: DIMM 10 Degraded,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272550,15/05/2025 05:50,18/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: s637102nj2sl010  Physical drive failed: Port 1I Box 1 Bay 2,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272557,15/05/2025 06:33,20/05/2025 23:56,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272589,15/05/2025 09:46,21/05/2025 23:07,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272597,15/05/2025 10:08,20/05/2025 22:49,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272227,15/05/2025 11:46,22/05/2025 00:57,User Service Restoration,2 - High,ESNJ2P1SLDP12A21 (DL360 G10) has amber light on drive HDD failure,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272917,15/05/2025 15:37,15/05/2025 15:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 33,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272988,15/05/2025 17:36,20/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272991,15/05/2025 17:48,20/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 2, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272273,15/05/2025 20:17,18/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: trestk7sldp06a07 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005272297,15/05/2025 21:41,19/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 7337,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273023,15/05/2025 21:43,19/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 3, Port 1) has been repairedResolut",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273269,16/05/2025 03:29,27/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event: Disk failure,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273271,16/05/2025 03:31,25/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273272,16/05/2025 03:45,22/05/2025 02:34,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273276,16/05/2025 03:56,25/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273281,16/05/2025 04:42,31/05/2025 18:07,User Service Restoration,2 - High,Log Alert: HARDWARE Event:,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273570,16/05/2025 04:54,27/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273586,16/05/2025 06:21,24/05/2025 11:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273620,16/05/2025 07:35,18/05/2025 16:13,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273304,16/05/2025 08:17,24/05/2025 11:05,User Service Restoration,2 - High,Log Alert: HARDWARE Event:,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273128,16/05/2025 08:53,29/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/16/25 05:32:55 - 499,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273642,16/05/2025 10:30,22/05/2025 17:21,User Service Restoration,2 - High,Log Alert: HARDWARE Event:,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273323,16/05/2025 10:54,22/05/2025 17:18,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273156,16/05/2025 12:08,18/05/2025 15:59,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 7, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273158,16/05/2025 12:17,16/05/2025 13:50,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 7, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273691,16/05/2025 15:37,16/05/2025 15:40,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 31,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273378,16/05/2025 16:32,30/05/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 7, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273845,16/05/2025 20:05,20/05/2025 21:00,User Service Restoration,3 - Medium,: s609669shsl002 bond0 Bonding Alert - etn5 active // [#INC-560140],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273408,16/05/2025 21:23,20/05/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273413,16/05/2025 21:52,20/05/2025 21:00,User Service Restoration,3 - Medium,s609669shsl002 bond0 Bonding Alert - etn5 active // [#INC-560140],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273730,17/05/2025 00:49,20/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 05:40:30 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273422,17/05/2025 00:56,27/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273429,17/05/2025 02:54,20/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 07:46:35 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273913,17/05/2025 03:40,20/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 08:32:38 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273441,17/05/2025 04:15,17/05/2025 04:19,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/17/25 09:08:05 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273444,17/05/2025 04:43,20/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 09:36:05 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273921,17/05/2025 06:08,17/05/2025 06:12,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 34,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273453,17/05/2025 06:19,17/05/2025 06:23,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/17/25 11:10:42 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273942,17/05/2025 15:02,20/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 19:54:17 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273956,17/05/2025 18:47,21/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19440349 - P3 Medium - Multiple Unique
Clues for the Same",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273488,17/05/2025 19:28,30/05/2025 21:00,User Service Restoration,4 - Low,Execution: MySQL services is not running,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005273792,17/05/2025 22:13,21/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/18/25 03:05:55 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274165,18/05/2025 04:28,21/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/17/25 23:02:09 - 625,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274011,18/05/2025 04:42,19/05/2025 06:11,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274028,18/05/2025 08:32,26/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19443359 - P3 Medium - Traffic from an
Unknown Mail Serv",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274043,18/05/2025 10:18,18/05/2025 11:34,User Service Restoration,2 - High,Monitoring Alert: ServerRebooted = 9492,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274072,18/05/2025 15:53,20/05/2025 02:04,User Service Restoration,4 - Low,Tracking case for INC000005273156,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274073,18/05/2025 16:08,20/05/2025 01:59,User Service Restoration,4 - Low,Tracking case for INC000005273620 // INC000005273158,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274474,18/05/2025 16:23,25/05/2025 13:02,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274099,19/05/2025 01:44,19/05/2025 01:48,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 99,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274249,19/05/2025 02:51,26/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274530,19/05/2025 03:23,29/05/2025 22:34,User Service Restoration,3 - Medium,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274531,19/05/2025 03:34,28/05/2025 22:43,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274533,19/05/2025 03:48,29/05/2025 17:49,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274263,19/05/2025 05:22,30/05/2025 21:00,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274121,19/05/2025 05:31,25/05/2025 12:53,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274767,19/05/2025 10:02,25/05/2025 12:57,User Service Restoration,2 - High,Log Alert: HARDWARE Event:Disk failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274792,19/05/2025 13:17,26/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System) has been repaired,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274614,19/05/2025 15:37,19/05/2025 15:40,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 34,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274414,20/05/2025 03:20,26/05/2025 00:35,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Power supply failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005274705,20/05/2025 03:24,30/05/2025 21:00,Infrastructure Event,2 - High,SG2 S618026 VPN connectivity issue,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005275172,21/05/2025 05:56,28/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005275949,21/05/2025 12:27,25/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: High disk usage, volume /data02 is at 100% | NOTIFY",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005276259,22/05/2025 04:54,31/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System) has been repaired,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005276320,22/05/2025 12:45,25/05/2025 12:11,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005276854,23/05/2025 13:55,27/05/2025 22:21,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Fan Failure (Fan 1 -  Location System) has been repaired,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005277139,23/05/2025 21:32,30/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: emsny4sldp03a11 cmaeventd[3629]: Physical drive failed: Port 1I Box 1 Bay 1 of Emb,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005276925,24/05/2025 02:16,28/05/2025 04:07,User Service Restoration,3 - Medium,Monitoring Alert: System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005277005,24/05/2025 18:32,28/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19488732 - P3 Medium - Multiple Unique
Clues for the Same",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005277380,26/05/2025 05:03,29/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 13710,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005277945,27/05/2025 16:36,30/05/2025 17:58,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005278213,27/05/2025 22:17,29/05/2025 02:00,User Service Restoration,4 - Low,INC000005276854///INC000005276259  //  FAN module need to refill back to spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005278655,28/05/2025 10:55,30/05/2025 00:02,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279898,30/05/2025 15:37,30/05/2025 15:40,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 30,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005280207,30/05/2025 19:17,31/05/2025 08:40,User Service Restoration,3 - Medium,V2 - LO1 - eslo1p3sldmm01b- /var at 86% // [#INC-563062],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279661,30/05/2025 20:47,30/05/2025 21:06,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 01:39:54 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279663,30/05/2025 20:47,30/05/2025 21:06,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/31/25 01:39:48 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279664,30/05/2025 20:47,30/05/2025 21:06,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 01:39:47 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279690,30/05/2025 21:31,30/05/2025 21:39,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 02:22:54 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279952,30/05/2025 21:31,30/05/2025 21:38,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/31/25 02:22:59 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279691,30/05/2025 21:31,30/05/2025 21:38,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 02:23:15 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279958,30/05/2025 22:03,30/05/2025 22:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 02:56:00 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279708,30/05/2025 22:03,30/05/2025 22:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/31/25 02:55:58 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279759,31/05/2025 06:09,31/05/2025 08:21,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted =29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279760,31/05/2025 06:12,31/05/2025 08:23,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279761,31/05/2025 06:15,31/05/2025 08:22,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005280247,31/05/2025 06:19,31/05/2025 08:32,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005280248,31/05/2025 06:22,31/05/2025 08:27,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005280249,31/05/2025 06:25,31/05/2025 08:29,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279763,31/05/2025 06:29,31/05/2025 08:26,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005279764,31/05/2025 06:32,31/05/2025 08:25,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,May-25
